"PC1","PC2","PC3","BrainRegion","MouseID","Treatment","Sex","SlideNumber","ID","UniqueID","Foreground.pixels","Density.of.foreground.pixels.in.hull.area","Span.ratio.of.hull..major.minor.axis.","Maximum.span.across.hull","Area","Perimeter","Circularity","Width.of.bounding.rectangle","Height.of.bounding.rectangle","Maximum.radius.from.hull.s.center.of.mass","Max.min.radii.from.hull.s.center.of.mass","Relative.variation..CV..in.radii.from.hull.s.center.of.mass","Mean.radius","Diameter.of.bounding.circle","Maximum.radius.from.circle.s.center.of.mass","Max.min.radii.from.circle.s.center.of.mass","Relative.variation..CV..in.radii.from.circle.s.center.of.mass","Mean.radius.from.circle.s.center.of.mass","X..of.branches","X..of.junctions","X..of.end.point.voxels","X..of.junction.voxels","X..of.slab.voxels","Average.branch.length","X..of.triple.points","X..of.quadruple.points","Maximum.branch.length","Cluster"
-0.729724830353044,0.212973311787849,-0.648062945417893,"PVN","AL62","CON","F","s35","0002-0140","PVN_AL62_CON_F_s35_0002-0140",15319,0.7728,1.4319,210.6229,19824,557.638,0.8011,177,187,111.432,2.0767,0.1833,91.6552,212.5461,106.2731,2.9542,0.2064,92.7441,10,5,5,7,343,0.139,5,0,0.32,"1"
0.585467300866215,1.54979707239987,0.068067048495732,"PVN","AL62","CON","F","s35","0003-0184","PVN_AL62_CON_F_s35_0003-0184",13947,0.4905,2.9758,362.7134,28433,819.4075,0.5321,345,189,251.657,3.2821,0.4612,148.7379,362.7134,181.3567,1.3573,0.0884,167.8759,13,7,5,17,516,0.168,7,0,0.942,"2"
0.328767198176045,-0.429993355502346,-0.194542407618961,"PVN","AL62","CON","F","s35","0004-0800","PVN_AL62_CON_F_s35_0004-0800",16715,0.6514,2.907,311.8541,25661,721.0636,0.6202,247,230,162.6071,1.504,0.1229,140.7558,311.8541,155.9271,1.3667,0.0948,140.897,26,15,7,23,600,0.098,15,0,0.653,"3"
-0.0791556068994618,-0.648250583171539,-1.41394673413491,"PVN","AL62","CON","F","s35","0005-0974","PVN_AL62_CON_F_s35_0005-0974",15827,0.7009,1.7841,246.0325,22582,596.7905,0.7968,148,237,127.7664,2.0153,0.2164,100.4717,246.0325,123.0163,2.05,0.195,102.3143,27,13,15,25,660,0.105,13,0,0.305,"3"
-0.293375584682002,-0.0766437685892421,-0.70108213248203,"PVN","AL62","CON","F","s35","0006-1220","PVN_AL62_CON_F_s35_0006-1220",11446,0.5866,1.5466,241.2986,19514,600.0702,0.681,143,243,137.9331,2.357,0.3015,99.2247,241.4575,120.7288,1.4439,0.1288,109.3574,15,6,10,17,397,0.111,4,2,0.303,"1"
-0.635365614778134,-0.531522571130915,-0.525749121386494,"PVN","AL62","CON","F","s35","0007-1526","PVN_AL62_CON_F_s35_0007-1526",16941,0.825,1.5963,206.6495,20534,541.2785,0.8807,160,202,108.4136,1.775,0.1708,87.0974,206.8351,103.4175,1.7497,0.181,86.5481,16,9,5,13,496,0.129,9,0,0.392,"1"
-0.0109914566732007,-1.38332496077065,0.666020702747061,"PVN","AL62","CON","F","s35","0008-2019","PVN_AL62_CON_F_s35_0008-2019",21255,0.5852,1.0891,247.4874,36320,711.792,0.9008,245,232,147.0577,1.6284,0.1493,118.4884,247.7266,123.8633,1.1569,0.0467,117.6395,20,9,12,18,553,0.117,8,1,0.425,"3"
-0.320728768557041,-0.27676676335102,-2.1805843111454,"PVN","AL62","CON","F","s35","0009-2803","PVN_AL62_CON_F_s35_0009-2803",12318,0.7488,2.4252,232.9378,16450,534.2475,0.7243,128,216,130.1566,2.4125,0.2428,91.2859,232.9378,116.4689,1.9974,0.2103,94.4688,26,14,10,24,402,0.067,14,0,0.147,"1"
0.144052072518676,0.657551320327309,-0.387802393584231,"PVN","AL62","CON","F","s35","0010-2839","PVN_AL62_CON_F_s35_0010-2839",18084,0.6824,3.1152,315.7847,26502,731.1146,0.623,309,140,182.9268,2.5853,0.2021,139.4705,315.7847,157.8924,1.8005,0.1417,142.9155,12,5,8,14,447,0.156,4,1,0.402,"3"
-1.45877606785243,1.40475720286733,-0.0833409560734388,"PVN","AL62","CON","F","s35","0011-2952","PVN_AL62_CON_F_s35_0011-2952",11077,0.8876,2.0158,193.5071,12480,449.8896,0.7748,151,135,102.157,2.3004,0.2444,74.4773,193.5071,96.7536,2.0885,0.2486,75.1975,3,1,3,3,179,0.251,1,0,0.301,"1"
-0.379397727313771,-1.07847475437302,-0.623056399625164,"PVN","AL62","CON","F","s35","0012-3082","PVN_AL62_CON_F_s35_0012-3082",15376,0.7227,1.503,218.2132,21276,581.5826,0.7905,216,154,121.8984,1.704,0.1818,97.7147,220.5668,110.2834,1.4173,0.0871,102.5815,23,13,7,29,526,0.099,13,0,0.182,"1"
-0.401063009651044,-0.343695093215069,-0.716202962681326,"PVN","AL62","CON","F","s35","0013-3495","PVN_AL62_CON_F_s35_0013-3495",11665,0.5598,1.6831,218.8744,20839,561.3113,0.8311,129,215,113.4485,2.1674,0.2173,90.0957,219.6295,109.8147,1.6377,0.1848,92.6995,17,8,9,19,496,0.125,7,1,0.516,"1"
-0.981048786543327,1.74000612475863,-0.694655035089624,"PVN","AL62","CON","F","s35","0014-3884","PVN_AL62_CON_F_s35_0014-3884",6916,0.5428,2.334,207.8702,12741,482.4014,0.688,132,174,130.4495,3.0622,0.369,79.5707,207.8702,103.9351,2.1338,0.2348,84.3388,5,2,4,6,220,0.188,2,0,0.485,"1"
-1.12861370908843,4.05643578181299,1.5561093947875,"PVN","AL62","CON","F","s35","0015-4187","PVN_AL62_CON_F_s35_0015-4187",8444,0.71,3.8827,240.6076,11893,534.0949,0.5239,220,124,127.1622,3.9249,0.2299,104.8772,240.608,120.304,3.0583,0.2116,107.1904,1,0,2,0,193,0.757,0,0,0.757,"2"
-0.927083125590383,0.392410469431127,-0.115303364036121,"PVN","AL62","CON","F","s35","0016-4245","PVN_AL62_CON_F_s35_0016-4245",13448,0.7619,1.9483,207.9543,17650,533.6078,0.779,117,200,112.4269,2.2278,0.189,91.5133,207.962,103.981,1.8284,0.1398,92.9582,7,3,5,7,242,0.144,3,0,0.412,"1"
-0.338833592905045,-0.299163637262599,0.242383686210144,"PVN","AL64","CON","F","s35","0001-0195","PVN_AL64_CON_F_s35_0001-0195",13044,0.5365,1.5201,236.9072,24314,627.2449,0.7766,235,168,133.744,1.9099,0.1981,105.8077,238.8476,119.4238,1.4017,0.1131,109.1496,13,6,7,11,487,0.153,5,1,0.373,"1"
-2.7338258325,-0.408018785149465,0.0983482314298132,"PVN","AL64","CON","F","s35","0002-0532","PVN_AL64_CON_F_s35_0002-0532",6225,0.9531,1.1981,101.789,6531,293.5197,0.9526,83,101,55.5297,1.42,0.0957,47.0745,102.4097,51.2049,1.4877,0.0946,47.1386,3,1,3,3,78,0.111,1,0,0.156,"1"
-1.97135320962934,0.372667397072411,-0.477238202514851,"PVN","AL64","CON","F","s35","0003-2253","PVN_AL64_CON_F_s35_0003-2253",6731,0.8069,1.4741,136.4588,8342,354.8597,0.8325,127,97,79.5963,1.9564,0.1978,57.7911,137.2098,68.6049,1.9946,0.1632,59.98,5,2,4,2,145,0.122,2,0,0.265,"1"
-1.08458550396854,-0.925249144451328,0.206531881576773,"PVN","AL64","CON","F","s35","0004-2412","PVN_AL64_CON_F_s35_0004-2412",11211,0.686,1.1013,165.6804,16342,479.7117,0.8924,164,146,93.0364,1.482,0.1332,78.9669,171.1331,85.5666,1.415,0.0974,80.3024,11,5,7,15,373,0.144,5,0,0.316,"1"
0.141941326993509,-1.12266818421235,0.523790028187551,"PVN","AL64","CON","F","s35","0005-2705","PVN_AL64_CON_F_s35_0005-2705",13331,0.3692,1.3206,267.6864,36111,771.7474,0.7619,246,224,144.2411,1.3959,0.0876,134.2675,286.3062,143.1531,1.3694,0.0847,134.0799,21,10,12,22,530,0.105,10,0,0.39,"3"
-1.69663857414487,-0.915359089610124,-0.0961652269014855,"PVN","AL64","CON","F","s35","0006-3140","PVN_AL64_CON_F_s35_0006-3140",9660,0.8559,1.3375,144.9414,11286,394.5985,0.9108,133,123,76.0962,1.3504,0.0925,65.8938,144.9414,72.4707,1.4273,0.0948,65.8801,8,4,4,10,181,0.098,4,0,0.188,"1"
-1.25204209345176,0.00633857754109429,-0.513706794572459,"PVN","AL64","CON","F","s35","0007-3853","PVN_AL64_CON_F_s35_0007-3853",8982,0.7139,1.3865,172.2556,12582,439.988,0.8167,167,117,102.26,1.971,0.2369,68.8627,172.2556,86.1278,1.7651,0.1542,75.9025,9,4,6,6,262,0.124,4,0,0.274,"1"
1.42030873530335,2.3638803210361,0.963672345330508,"PVN","AL65","CON","F","s35","0001-0984","PVN_AL65_CON_F_s35_0001-0984",21412,0.2714,2.3624,555.4899,78901,1262.5106,0.622,476,301,370.534,3.2942,0.432,188.196,555.4899,277.7449,2.724,0.2538,218.3915,11,5,7,7,1005,0.338,5,0,1.187,"2"
0.0563834090195287,-1.20121664580746,-0.565303452800692,"PVN","AL65","CON","F","s35","0002-1240","PVN_AL65_CON_F_s35_0002-1240",14962,0.5128,1.3797,248.4552,29179,650.4165,0.8668,200,220,144.8085,1.8569,0.1819,109.7059,248.4552,124.2276,1.6222,0.119,110.8582,28,14,13,25,746,0.112,13,1,0.254,"3"
-1.76991141932055,-0.339010251580109,0.484168746917539,"PVN","AL65","CON","F","s35","0003-2571","PVN_AL65_CON_F_s35_0003-2571",10130,0.8281,1.1323,148.1216,12233,420.0224,0.8714,116,135,83.6797,1.5488,0.1316,67.296,148.2303,74.1151,1.4034,0.0908,68.6586,5,2,4,4,158,0.132,2,0,0.269,"1"
-1.02719787811057,0.227412940100792,0.151925277604217,"PVN","AL65","CON","F","s35","0004-3927","PVN_AL65_CON_F_s35_0004-3927",13098,0.7954,1.326,190.0658,16468,511.2392,0.7918,182,159,117.0143,2.0496,0.2064,88.3145,191.7321,95.866,2.0192,0.1153,89.2764,7,3,5,5,261,0.154,3,0,0.382,"1"
-1.36181059653277,0.0375345082311892,-0.448687986924141,"PVN","AL65","CON","F","s35","0005-4206","PVN_AL65_CON_F_s35_0005-4206",9379,0.7634,1.5114,162.7913,12286,430.1754,0.8343,161,109,92.1896,1.9534,0.1808,69.6745,166.4322,83.2161,1.6544,0.1914,69.4711,8,4,4,8,254,0.136,4,0,0.363,"1"
-0.0585052833215736,-1.02077470624984,0.0847383676004735,"PVN","AL67","CON","M","s35","0001-0329","PVN_AL67_CON_M_s35_0001-0329",14539,0.5323,1.4471,252.6064,27313,668.7655,0.7674,243,202,137.984,1.4784,0.1421,114.8761,254.2862,127.1431,1.3595,0.0887,119.5692,22,11,11,19,535,0.105,11,0,0.375,"3"
-1.281324245794,-0.377288423510359,-0.299365980770651,"PVN","AL67","CON","M","s35","0002-0564","PVN_AL67_CON_M_s35_0002-0564",11320,0.824,1.3819,175.4537,13738,447.7362,0.8612,160,135,99.5316,1.689,0.1739,69.9854,175.4537,87.7268,1.5794,0.1461,75.2935,9,4,6,6,251,0.118,4,0,0.216,"1"
0.386002017966168,0.408394103950555,-0.858717499444579,"PVN","AL67","CON","M","s35","0003-0793","PVN_AL67_CON_M_s35_0003-0793",18568,0.5221,1.9808,328.7324,35567,796.4563,0.7046,168,316,195.3758,2.431,0.2909,142.0501,329.5828,164.7914,2.2123,0.2328,143.4623,17,8,10,16,578,0.14,8,0,0.274,"3"
1.15911359151123,0.0785055611726027,-2.37391355316279,"PVN","AL67","CON","M","s35","0004-1341","PVN_AL67_CON_M_s35_0004-1341",22761,0.5542,2.1968,367.1852,41073,866.2681,0.6878,245,329,191.8415,2.581,0.2865,147.0847,367.1852,183.5926,5.3945,0.2563,153.9437,47,25,18,48,1031,0.095,24,1,0.632,"3"
-0.236534536013028,0.846287702261816,-0.515372223682019,"PVN","AL67","CON","M","s35","0005-1362","PVN_AL67_CON_M_s35_0005-1362",13796,0.6194,2.6716,272.6555,22272,651.3768,0.6596,271,118,148.3845,2.9182,0.1694,120.8612,272.6579,136.3289,2.414,0.1602,122.3671,11,5,7,5,435,0.156,5,0,0.365,"1"
0.156048984526001,0.314413888654369,-1.96935735641364,"PVN","AL67","CON","M","s35","0006-1465","PVN_AL67_CON_M_s35_0006-1465",17020,0.7328,2.0145,277.9496,23227,653.849,0.6827,145,273,157.7564,2.615,0.2859,112.4638,277.9496,138.9748,3.2666,0.245,113.495,27,16,6,22,690,0.107,16,0,0.376,"3"
-0.0234800317886346,-0.558349312392473,-0.163372764105133,"PVN","AL67","CON","M","s35","0007-1584","PVN_AL67_CON_M_s35_0007-1584",21075,0.7151,1.9098,277.8237,29471,690.2057,0.7774,245,170,151.4583,1.6892,0.151,115.8312,277.8237,138.9118,1.5355,0.1414,119.2997,18,8,10,24,557,0.131,7,0,0.378,"3"
-1.24417323158038,-0.578265509796022,0.825278861168939,"PVN","AL73","COLD","M","s35","0001-0333","PVN_AL73_COLD_M_s35_0001-0333",14254,0.8258,1.3665,181.4663,17261,496.5972,0.8796,161,147,95.0856,1.3889,0.0993,84.9335,181.5606,90.7803,1.3333,0.0743,83.853,7,3,5,5,300,0.173,3,0,0.268,"1"
0.500838618123605,1.78688298881031,-0.988098862526627,"PVN","AL73","COLD","M","s35","0002-1134","PVN_AL73_COLD_M_s35_0002-1134",15041,0.5239,2.8407,374.1403,28707,811.1219,0.5483,259,277,217.7547,2.9195,0.3589,133.5259,374.1403,187.0702,2.7593,0.3033,142.4568,12,6,6,12,494,0.172,6,0,0.653,"3"
0.948310764769143,-0.0966940961059857,-0.472723339886993,"PVN","AL73","COLD","M","s35","0003-2765","PVN_AL73_COLD_M_s35_0003-2765",23372,0.4047,1.8283,389.0116,57758,979.2784,0.7568,241,367,212.7159,2.1356,0.2592,157.0937,391.6935,195.8468,1.8536,0.2523,158.6529,27,14,12,24,1031,0.15,14,0,0.399,"3"
-1.09019784298311,-2.01259961332622,-0.782541704672769,"PVN","AL73","COLD","M","s35","0004-4264","PVN_AL73_COLD_M_s35_0004-4264",7524,0.6186,1.0554,149.372,12162,419.0701,0.8702,133,137,76.3976,1.3155,0.0942,70.9655,149.372,74.686,1.1867,0.0611,71.3978,28,14,14,22,413,0.065,14,0,0.177,"1"
1.7831194275516,1.35021837320095,0.136436438412,"PVN","AL74","COLD","F","s35","0001-0979","PVN_AL74_COLD_F_s35_0001-0979",26332,0.2955,2.955,634.2634,89097,1384.9872,0.5837,473,436,363.9382,2.7455,0.2631,248.6321,634.2634,317.1317,2.5186,0.2727,253.7256,19,9,11,15,938,0.195,9,0,0.711,"3"
0.928218866012933,-1.41455098794712,1.2985683432173,"PVN","AL74","COLD","F","s35","0002-1430","PVN_AL74_COLD_F_s35_0002-1430",25495,0.3589,1.2332,364.7246,71035,1038.7987,0.8272,340,314,187.8667,1.3828,0.0598,177.7461,371.5053,185.7527,1.3914,0.0619,177.8386,28,14,13,25,1003,0.146,13,1,0.649,"3"
1.44525380921076,1.02200167910198,-0.185885584996006,"PVN","AL74","COLD","F","s35","0003-1846","PVN_AL74_COLD_F_s35_0003-1846",25913,0.3284,2.4277,500.3299,78904,1209.7479,0.6775,477,282,292.7266,3.2788,0.2279,218.9054,500.3299,250.1649,3.8645,0.1974,226.4445,21,10,12,12,864,0.162,10,0,0.696,"3"
-0.905619809008733,-0.152381234180067,-0.261111556760872,"PVN","AL74","COLD","F","s35","0004-1909","PVN_AL74_COLD_F_s35_0004-1909",13027,0.8083,1.5078,197.0913,16116,517.4719,0.7563,127,199,108.7788,2.0107,0.1955,85.6461,200.2012,100.1006,1.4246,0.1287,88.743,10,5,5,11,332,0.142,5,0,0.286,"1"
-0.677527495465079,-0.913251128437169,-0.764300073914846,"PVN","AL74","COLD","F","s35","0005-3502","PVN_AL74_COLD_F_s35_0005-3502",16192,0.8416,1.4301,191.2538,19240,525.5353,0.8754,153,184,101.2647,1.6008,0.1431,85.8116,193.483,96.7415,1.9635,0.1577,86.9096,20,12,4,24,544,0.115,12,0,0.321,"1"
0.0165705321258791,0.395326245230637,-0.581155571637472,"PVN","AL74","COLD","F","s35","0006-3920","PVN_AL74_COLD_F_s35_0006-3920",18946,0.7003,2.001,281.7126,27054,712.5265,0.6696,167,281,179.3639,1.9225,0.2542,131.6896,284.0595,142.0298,2.4756,0.1793,129.4188,13,6,8,12,472,0.147,6,0,0.337,"3"
0.383406767366422,-0.747961914119255,-1.19731650033067,"PVN","AL74","COLD","F","s35","0007-4024","PVN_AL74_COLD_F_s35_0007-4024",20479,0.6417,1.8306,293.6154,31915,746.6966,0.7193,201,268,151.9489,1.9335,0.1669,130.4948,294.5531,147.2765,2.1973,0.1806,132.1355,29,15,12,35,693,0.104,14,1,0.246,"3"
0.523493665124978,-1.05115271537386,0.158454050307544,"PVN","AL74","COLD","F","s35","0008-4143","PVN_AL74_COLD_F_s35_0008-4143",19372,0.4578,1.6246,309.3477,42316,818.3099,0.7941,216,270,182.6858,1.7095,0.2076,142.2473,309.3477,154.6739,1.2265,0.0598,147.6462,30,16,12,34,683,0.097,16,0,0.511,"3"
0.494240644518735,0.751584184660965,0.317579559689391,"PVN","AL75","COLD","M","s35","0001-0677","PVN_AL75_COLD_M_s35_0001-0677",20287,0.5412,2.4885,356.1025,37485,844.5257,0.6605,356,166,201.8782,2.4908,0.2309,163.1714,356.2414,178.1207,1.8369,0.1415,159.7767,13,6,8,14,526,0.162,6,0,0.84,"3"
1.61705506168169,-0.424801504586467,-0.987587284214202,"PVN","AL75","COLD","M","s35","0002-1682","PVN_AL75_COLD_M_s35_0002-1682",41968,0.5418,2.3267,496.4595,77466,1149.3357,0.7369,414,297,259.6351,2.3977,0.2025,195.8,496.4595,248.2297,2.8323,0.1995,198.3425,44,23,18,45,1336,0.126,22,1,0.452,"3"
1.04571858981752,0.114839802843621,-1.18100418617174,"PVN","AL75","COLD","M","s35","0003-2945","PVN_AL75_COLD_M_s35_0003-2945",35645,0.6799,2.4689,413.7173,52423,958.0615,0.7177,227,373,230.9038,2.7632,0.2588,164.6822,413.7173,206.8586,2.1956,0.2419,164.718,30,16,12,30,905,0.127,16,0,0.4,"3"
-0.0362101144873393,-0.15997969498449,-0.696408703718322,"PVN","AL75","COLD","M","s35","0004-3227","PVN_AL75_COLD_M_s35_0004-3227",18123,0.6473,1.8897,273.6604,27998,667.3045,0.7901,273,159,141.0739,2.1178,0.2056,117.3983,274.0817,137.0408,2.029,0.201,117.2489,16,7,10,16,521,0.134,6,1,0.282,"3"
-0.548480597585404,0.173304322657379,0.66240982120413,"PVN","AL75","COLD","M","s35","0005-3849","PVN_AL75_COLD_M_s35_0005-3849",20095,0.816,1.745,248.2902,24625,616.7506,0.8135,248,157,130.9784,1.7985,0.1506,109.8013,248.2902,124.1451,1.6993,0.1387,110.34,8,4,4,6,383,0.184,4,0,0.513,"1"
-0.0153268115891139,-1.13024300801604,-0.769011464766974,"PVN","AL75","COLD","M","s35","0006-4047","PVN_AL75_COLD_M_s35_0006-4047",17395,0.6439,1.7223,241.4063,27014,638.8544,0.8318,241,175,129.7962,1.712,0.1611,107.6142,241.4083,120.7042,1.533,0.1427,108.5476,29,15,13,31,635,0.092,15,0,0.343,"3"
0.602916243462913,-0.371695596258619,0.0577924790856275,"PVN","AL75","COLD","M","s35","0007-4316","PVN_AL75_COLD_M_s35_0007-4316",21148,0.4303,1.6564,345.6848,49151,873.0339,0.8104,204,339,186.1516,1.958,0.1885,153.351,345.6848,172.8424,1.8712,0.1713,150.832,22,11,11,19,764,0.141,11,0,0.483,"3"
